0,Published,Link,Title,Snippet
4,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/ajit-pawar-slams-bjp-mla-for-calling-sharad-pawar-corona-of-maharashtra-2253377,"Ajit Pawar Slams BJP MLA For Calling Sharad Pawar ""Corona"" Of Maharashtra",Maharashtra Deputy Chief Minister Ajit Pawar on Saturday took a swipe at BJP legislator Gopichand Padalkar over his controversial comment about NCP chief Sharad Pawar.
5,"India News | Reported by Sunil Prabhu, Edited by Divyanshu Dutta Roy | Saturday June 27, 2020",https://www.ndtv.com/india-news/india-china-bjp-faces-10-questions-on-chinese-links-in-congress-counter-offensive-2253374,BJP Faces 10 Questions On China Links In Congress Counter-Offensive,"Singed by the BJP's allegations of corruption and subversive dealings with China, the Congress party on Saturday hit back at the ruling party with 10 pointed questions on its relationships with the Chinese Communist Party and Beijing. Facing increasing questions over the clash in Ladakh with Chinese troops that left 20 Indian soldiers dead last wee..."
6,"India News | Written by Anurag Dwary | Saturday June 27, 2020",https://www.ndtv.com/india-news/bjp-leader-kailash-vijayvargiyas-dial-police-comment-to-help-workers-sparks-row-2253369,"BJP Leader Kailash Vijayvargiya's ""Dial Police"" Comment To Help Workers Sparks Row",Senior BJP leader Kailash Vijayvargiya has triggered a controversy with his remark that he entertains party workers' requests to secure their release from police custody.
7,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-attacks-up-government-asks-will-publicity-create-jobs-2253341,Will Publicity Create Jobs? Priyanka Gandhi Vadra Attacks UP Government,"Congress leader Priyanka Gandhi Vadra on Saturday hit out at the BJP government in Uttar Pradesh over an employment generation programme launched by Prime Minister Narendra Modi, asking whether only ""publicity"" will create jobs."
8,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/gujarat-5-ex-congress-mlas-in-gujarat-join-bjp-report-2253339,5 Former Congress MLAs In Gujarat Join BJP: Report,"Five former Congress MLAs from Gujarat, out of the total eight who had resigned as legislators in March and June- ahead of the Rajya Sabha elections- joined the BJP on Saturday."
9,"India News | Reported by Akhilesh Sharma, Edited by Chandrashekar Srinivasan | Saturday June 27, 2020",https://www.ndtv.com/india-news/jp-nadda-rajiv-gandhi-foundation-sonia-gandhi-mehul-choksi-sonia-gandhi-should-answer-bjp-targets-congress-over-mehul-choksi-2253316,"""Sonia Gandhi Should Answer"": BJP Targets Congress Over Mehul Choksi","BJP President JP Nadda hit out at Congress counterpart Sonia Gandhi today over alleged links between the Rajiv Gandhi Foundation, of which she is the chairperson, and fugitive businessman Mehul Choksi"
10,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/sharad-pawar-says-ladakhs-galwan-valley-issue-with-china-sensitive-in-nature-not-governments-failure-2253262,"Ladakh Episode ""Sensitive"" In Nature, Not Government's Failure: Sharad Pawar","Amid a war of words between the Congress and the BJP over the face-off with China, Nationalist Congress Party chief Sharad Pawar on Saturday said matters of national security shouldn't be politicised and added one cannot forget China had captured about 45,000 sqkm of Indian territory after the 1962 war."
11,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/shiv-sena-slams-bjps-rajiv-gandhi-foundation-donations-charge-amid-china-standoff-2253226,Shiv Sena Slams BJP's Attack On Congress Over Funds From China Amid Standoff,"The Shiv Sena on Saturday hit out at the BJP over its charge that the Rajiv Gandhi Foundation (RGF) had accepted donations from the Chinese embassy, and asked it whether the issue had any connection with intrusion by the neighbouring country in Ladakh and the martyrdom of 20 Indian soldiers."
12,"India News | Reported by Sanket Upadhyay, Edited by Chandrashekar Srinivasan | Saturday June 27, 2020",https://www.ndtv.com/india-news/p-chidambaram-on-chinese-funds-allegations-bjp-speaking-in-semi-truths-2253095,"""BJP Speaking In Semi-Truths"": P Chidambaram On Chinese Funds Allegations","Congress leader P Chidambaram has hit out at BJP President JP Nadda for speaking ""semi-truths"" over allegations of impropriety in the transfer of Rs 20 lakh from the Prime Minister's Relief Fund to the Rajiv Gandhi Foundation (RGF) in 2005"
13,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/bjp-gvl-narasimha-rao-says-congress-betraying-india-by-acting-as-propaganda-arm-of-china-2253015,Congress Betraying India By Acting As Propaganda Arm Of China: BJP,"The BJP on Friday accused the Congress of advancing Chinese propaganda and peddling ""lies and falsehoods"" to lower the morale of armed forces, as it hit back at the opposition party after Sonia Gandhi asked Prime Minister Narendra Modi to take the nation into confidence on the border situation in Ladakh."
14,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/union-minister-dharmendra-pradhan-says-those-who-surrendered-aksai-chin-to-china-questioning-pm-narendra-modi-2253011,Those Who Surrendered Aksai Chin To China Questioning PM Modi: Minister,"In an apparent dig at the previous Congress governments, Union minister Dharmendra Pradhan on Friday said the ""pro-China elements"", who had surrendered Aksai Chin in the Ladakh region to China, are questioning the BJP government, while asserting that no one could bully the country as long as Prime Minister Narendra Modi is leading it."
0,"India News | Press Trust of India | Saturday June 27, 2020",https://www.ndtv.com/india-news/manipur-chief-minister-to-meet-bjp-leadership-soon-for-portfolio-redistribution-2252991,Manipur Chief Minister To Meet BJP Leadership Soon For Portfolio Redistribution,"Having overcome a political crisis with the return of four NPP MLAs to Manipur's ruling alliance, Chief Minister N Biren Singh on Friday said he would soon go to New Delhi to meet the BJP's central leaders to discuss redistribution of cabinet portfolios."
1,"Karnataka News | Reported by Maya Sharma, Edited by Deepshikha Ghosh | Friday June 26, 2020",https://www.ndtv.com/karnataka-news/kempe-gowda-statue-karnataka-to-get-giant-statue-of-bengaluru-founder-kempe-gowda-at-airport-2252774,"Giant Statue At Bengaluru Airport At Rs 66 Crore Cost, Says Minister","Karnataka will soon have a giant statue of Kempe Gowda, the ruler who is believed to have founded Bengaluru. The statue will be put up at the international airport in Bengaluru at a cost of Rs 66 crore, the state's BJP government said on Friday."
2,"India News | Written by Sanket Upadhyay | Friday June 26, 2020",https://www.ndtv.com/india-news/pm-relief-fund-diverted-to-rajiv-gandhi-foundation-brazen-fraud-bjp-chief-jp-nadda-2252681,"""PM Relief Fund Diverted To Rajiv Gandhi Foundation, Brazen Fraud"": BJP","After launching an all-out attack on the Congress to suggest a surrender to the Chinese and double standards on dealing with China, the ruling BJP came out with two follow-up charges today against the opposition party."
3,"India News | Press Trust of India | Friday June 26, 2020",https://www.ndtv.com/india-news/bjp-murdered-democracy-in-manipur-to-remain-in-power-congress-2252428,"BJP ""Murdered Democracy"" In Manipur To Remain In Power: Congress",The Congress accused the BJP on Thursday of murdering democracy in Manipur by its sinister efforts to remain in power.
4,"India News | Press Trust of India | Friday June 26, 2020",https://www.ndtv.com/india-news/coronavirus-bjp-leader-devendra-fadnavis-tells-maharashtra-chief-minister-uddhav-thackeray-around-1-000-covid-19-deaths-in-state-not-reported-2252400,"Around 1,000 COVID-19 Deaths Not Reported In Maharashtra: Devendra Fadnavis","Senior BJP leader Devendra Fadnavis on Thursday alleged that the Maharashtra government has not reported around 1,000 COVID-19 deaths in the state so far."
5,"India News | Press Trust of India | Friday June 26, 2020",https://www.ndtv.com/india-news/coronavirus-west-bengal-bjp-seeks-white-paper-on-lockdown-extension-in-state-till-july-31-2252397,"Bengal BJP Seeks ""White Paper"" On Lockdown Extension In State Till July 31","BJP leaders in West Bengal sought a ""white paper"" from Chief Minister Mamata Banerjee on Thursday with reasons stated for the extension of the lockdown in the state till July 31"
6,"India News | Press Trust of India | Friday June 26, 2020",https://www.ndtv.com/india-news/why-there-is-no-one-beyond-modi-shah-ashok-gehlot-jabs-bjp-2252376,"""Why There Is No One Beyond Modi-Shah?"" Ashok Gehlot Jabs BJP","Lashing out at Union Home Minister Amit Shah for targeting the Congress, Rajasthan Chief Minister Ashok Gehlot asked why there is no one beyond Prime Minister Narendra Modi and him in the BJP."
7,"India News | Written by Sanket Upadhyay | Thursday June 25, 2020",https://www.ndtv.com/india-news/chinese-funds-for-rajiv-gandhi-foundation-bjps-latest-political-attack-2252228,Chinese Funds For Rajiv Gandhi Foundation: BJP's Latest Political Attack,"As Congress allegation of the government ""surrendering"" India to China has intensified, the BJP has hit back with a strong political allegation -- that the Chinese are funding the Congress. The BJP has accused the Rajiv Gandhi Foundation of receiving donations from the Chinese embassy in India. The party alleges that these donations were made in 20..."
8,"India News | Press Trust of India | Thursday June 25, 2020",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-bjp-interested-in-picking-peoples-pockets-even-amid-crisis-2252169,BJP Interested In Picking People's Pockets Even Amid Crisis: Priyanka Gandhi,"Congress leader Priyanka Gandhi Vadra on Thursday attacked the BJP-led NDA government over the repeated fuel price hike, saying it has become clear that the Centre is only interested in picking pockets of the people even in times of crisis."
9,"India News | Press Trust of India | Thursday June 25, 2020",https://www.ndtv.com/india-news/nirmala-sitharaman-on-emergency-power-hungry-congress-created-challenge-for-democracy-2251994,"""Power-Hungry Congress Created Challenge For Democracy"": Nirmala Sitharaman On Emergency","The ""power-hungry"" Congress government took away the rights of the people by clamping emergency this day, 45 years ago, and when the very same party spoke on democracy it was anguishing, BJP leader and Finance Minister Nirmala Sitharaman said on Thursday."
10,"India News | Edited by Debjani Chatterjee | Thursday June 25, 2020",https://www.ndtv.com/india-news/emergency-1975-bjp-leaders-messages-on-twitter-marking-45-years-of-emergency-declared-by-indira-gandhi-2251915,BJP Leaders' Messages On Twitter Marking 45 Years Of Emergency,"Emergency in India, 1975: Several BJP leaders today put out posts on social media to mark 45 years of the Emergency declared by former Prime Minister Indira Gandhi"
11,"India News | Edited By Debanish Achom | Thursday June 25, 2020",https://www.ndtv.com/india-news/emergency-1975-one-familys-greed-for-power-on-emergency-amit-shahs-barb-at-gandhis-2251835,"BJP's ""1 Dynasty"" Jibe Over Emergency, Congress's ""2 People Only"" Reply",Home Minister Amit Shah today tweeted to honour those who fiercely opposed the Emergency as India completed 45 years since former prime minister Indira Gandhi took extreme freedom-curtailing measures in June 1975.
12,"India News | Press Trust of India | Thursday June 25, 2020",https://www.ndtv.com/india-news/delhi-gets-its-new-mayors-they-say-fighting-covid-top-priority-2251764,Delhi Gets Its New Mayors; They Say Fighting COVID Top Priority,BJP leader Jai Prakash and party councillors Anamika Mithilesh and Nirmal Jain were on Wednesday elected unopposed as the mayors of three municipal corporations in Delhi.
13,"India News | Press Trust of India | Wednesday June 24, 2020",https://www.ndtv.com/india-news/india-not-war-monger-but-wont-settle-for-peace-of-graveyard-ram-madhav-2251723,"India Not War-Monger But Won't Settle For ""Peace Of Graveyard"": Ram Madhav","The border conflict with China is partly due to India's assertion of ""ownership"" of its territory, BJP general secretary Ram Madhav said on Wednesday, holding that the analysis that China's recent aggression is meant to tell US president Donald Trump that it can do anything with its close ally is ""valid""."
14,"India News | Press Trust of India | Wednesday June 24, 2020",https://www.ndtv.com/india-news/devendra-fadnavis-terms-bjp-leaders-corona-remark-on-sharad-pawar-emotional-outburst-2251717,"Devendra Fadnavis Terms BJP Leader's ""Corona"" Remark On Sharad Pawar ""Emotional Outburst""",Senior BJP leader Devendra Fadnavis on Wednesday said remarks made by the party MLC Gopichand Padalkar on NCP chief and veteran politician Sharad Pawar are not appropriate but an emotional outburst.
